participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,interaction_type,human_state,object_property,spatial_context,risk_factor,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P004,5,warehouse_3_event_18_tripod_0001_put_down_001124_001198.mp4,5,46,68,Hunavsim,Warehouse,3,tripod_0001,warehouse_3_event_18_tripod_0001_put_down_001124_001198.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCtDYtHy0dIRrDOM6HW8YGpATh3jI3NaC-CM0PJPhhLlHY,"A worker in a yellow safety vest or a light uniform puts down a tripod beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQBZNoUpmUc5TYiQd9RjE6BbAUza0XKP9k4UqXnQRvGFnU0,lifting,strained,heavy,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1142; gt_activity=put_down; human_iou=0.836; object_iou=0.204,1142
P004,6,office_1_event_06_largebox_0002_kicking_000465_000647.mp4,5,56,136,Hunavsim,Office,1,largebox_0002,office_1_event_06_largebox_0002_kicking_000465_000647.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDjnK2Y8iG0Tq7n9AoCUndrAbp1BSM8YEN2J3rt6F9D3wA,"A person in a light shirt and dark pants kicks a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBcaihsWhu2T7jj5NFuWnhlAUJjT_KAch3STNeOa39cAfc,lifting,normal,large,narrow_corridor,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=600; gt_activity=kicking; human_iou=1.000; object_iou=1.000,600
P004,7,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,2,71,200,Hunavsim,Office,1,woodchair_0001,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDM1raZhd0wTpWSHlrc_ZPAAXtaHp03D-S5Lge8VrXylKs,"A person in a pink or light-colored outfit lifts a wooden chair in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQDCyverZ-ScTbTfD40qMhV4AfGvK0pvbhUjQbOdZCl5BdM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=5762; gt_activity=lifting; human_iou=1.000; object_iou=1.000,5762
P004,8,tressider-2019-04-26_2_image_4_carrying_001201_001425_H35_O7.mp4,4,41,50,JRDB,tressider-2019-04-26_2,4,machines,tressider-2019-04-26_2_image_4_carrying_001201_001425_H35_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCWM1VMThc7TJB6sT3dIc-oAUuKT1O_SqfiEkqwCLKagW0,A tall man in a dark T-shirt and light shorts carries a folded stand or machine-like item in a cafe crowd.,https://1drv.ms/i/c/e14d2464c52103f1/IQAVkoXN_LlFRbdt7osbcBqkAYqoi1UMDik6OWo3IHkpilk,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=57; gt_activity=carrying; human_iou=0.934; object_iou=0.721,57
P004,9,hospital_1_event_30_plasticbox_0001_kicking_002977_003093.mp4,4,52,126,Hunavsim,Hospital,1,plasticbox_0001,hospital_1_event_30_plasticbox_0001_kicking_002977_003093.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAyk72Ib2BFR4FIuTF1RmdEAQJIbib_bDugQp2sGqsX8p8,"A person in patterned pants or dark clothing kicks a plastic storage box near hospital stairs, blue storage racks, yellow bins, and a wall-mounted medical table.",https://1drv.ms/i/c/e14d2464c52103f1/IQD2sJcGahLeQbICxab4YDRsATqZXB40k4_Sc9MXZqjbGzs,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=3007; gt_activity=kicking; human_iou=0.899; object_iou=1.000,3007
P004,10,tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1.mp4,5,13,16,JRDB,tressider-2019-04-26_3,8,machines,tressider-2019-04-26_3_image_8_carrying_000420_000621_H1_O1.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDoD_In6az9T7w2QB2AzTCyAcl-YNP5J6Xpl7NMU9QfGLM,A close person in a dark shirt and light pants carries a small machine-like item near a red tiled wall.,https://1drv.ms/i/c/e14d2464c52103f1/IQC7paiu-f_PQYj6bgUy3WaYATL5dNqzvEVGkWW1h5waW8w,hold,strained,large,narrow_corridor,collision_risk,,,VLM: hold; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=collision_risk; selected_frame=102; gt_activity=carrying; human_iou=1.000; object_iou=1.000,102
P005,1,warehouse_1_event_04_plasticbox_0001_carrying_000084_000185.mp4,5,44,3,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_04_plasticbox_0001_carrying_000084_000185.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBJtHM5lq4WRIOk2Utr0xz7AWs7rsIK8ZwzB9ZoUje41zs,"A person in a dark outfit or purple pants carries a plastic storage box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQA8HZ9Uiv0sT5ZiNlrPXbpyAfkcUOHth46Qht4sRHp_whU,carrying,normal,small,open_space,none,,,VLM: carrying; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=160; gt_activity=carrying; human_iou=0.962; object_iou=1.000,160
P005,2,warehouse_1_event_48_smallbox_0001_putting_down_002409_002455.mp4,4,42,29,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_48_smallbox_0001_putting_down_002409_002455.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAgFgMOXhf5SaeKLrRp2uQbAeTXFWbbYBShI4sTZKauIbE,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCDP5D5UA2tSLT7_YOCfcKOARRxYgumXheYy5iWz3WgKM0,lifting,strained,small,crowded,fall_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=crowded; risk_factor=fall_risk; selected_frame=2443; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2443
P005,3,warehouse_3_event_20_trashcan_0001_lifting_001236_001339.mp4,3,43,70,Hunavsim,Warehouse,3,trashcan_0001,warehouse_3_event_20_trashcan_0001_lifting_001236_001339.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBjZzH5RbxiTqo1eWTCeXT6ARICZBiCJNOES5kvQvOHWJ8,"A worker in a yellow safety vest or a light uniform lifts a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQB1j3hBrOmdTL8D9KHXfMk9AdUN6GkZShDpYI3JzYOF9wk,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1312; gt_activity=lifting; human_iou=0.878; object_iou=0.715,1312
P005,4,office_1_event_16_largebox_0001_lifting_001453_001521.mp4,2,55,148,Hunavsim,Office,1,largebox_0001,office_1_event_16_largebox_0001_lifting_001453_001521.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBFzBES3uAVTJ2mhvo1qvsJAYlZBJNy81dM9qWCabRwAa4,"A person in dark clothing lifts a large cardboard box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCDYxvckuw4ToSxHLcf0KVlAYhv8HMaD-D45cQYzhAQDRs,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1486; gt_activity=lifting; human_iou=1.000; object_iou=1.000,1486
P005,5,warehouse_3_event_25_tripod_0001_lift_001254_001360.mp4,1,46,72,Hunavsim,Warehouse,3,tripod_0001,warehouse_3_event_25_tripod_0001_lift_001254_001360.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDVikftiPjASryES_--jKUlAaXN7yWX2TQ-B0KXKXWSZ98,"A worker in a yellow safety vest or a light uniform lifts a tripod beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQBdJdRSDjjLTIVVlhP3HeDLAc8e4PRgPwAVK0PxJaublyo,lifting,strained,large,crowded,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=fall_risk; selected_frame=1306; gt_activity=lift; human_iou=1.000; object_iou=1.000,1306
P005,6,office_1_event_06_largebox_0002_lifting_000648_000685.mp4,1,56,137,Hunavsim,Office,1,largebox_0002,office_1_event_06_largebox_0002_lifting_000648_000685.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDuwrdmceW4RLKLL8IeV3zxAa_V34J_6zEreIFi94Dgt6U,"A person in a light shirt and dark pants lifts a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBaFXwfSsFYQqH_lYkhz8aFAW4s_n9oN_23zc7A-IZCnFI,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=657; gt_activity=lifting; human_iou=1.000; object_iou=1.000,657
P005,7,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,3,71,200,Hunavsim,Office,1,woodchair_0001,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDM1raZhd0wTpWSHlrc_ZPAAXtaHp03D-S5Lge8VrXylKs,"A person in a pink or light-colored outfit lifts a wooden chair in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQDCyverZ-ScTbTfD40qMhV4AfGvK0pvbhUjQbOdZCl5BdM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=5762; gt_activity=lifting; human_iou=1.000; object_iou=1.000,5762
P005,8,tressider-2019-04-26_2_image_4_carrying_001201_001425_H35_O7.mp4,5,41,50,JRDB,tressider-2019-04-26_2,4,machines,tressider-2019-04-26_2_image_4_carrying_001201_001425_H35_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCWM1VMThc7TJB6sT3dIc-oAUuKT1O_SqfiEkqwCLKagW0,A tall man in a dark T-shirt and light shorts carries a folded stand or machine-like item in a cafe crowd.,https://1drv.ms/i/c/e14d2464c52103f1/IQAVkoXN_LlFRbdt7osbcBqkAYqoi1UMDik6OWo3IHkpilk,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=57; gt_activity=carrying; human_iou=0.934; object_iou=0.721,57
P005,9,hospital_1_event_30_plasticbox_0001_kicking_002977_003093.mp4,5,52,126,Hunavsim,Hospital,1,plasticbox_0001,hospital_1_event_30_plasticbox_0001_kicking_002977_003093.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAyk72Ib2BFR4FIuTF1RmdEAQJIbib_bDugQp2sGqsX8p8,"A person in patterned pants or dark clothing kicks a plastic storage box near hospital stairs, blue storage racks, yellow bins, and a wall-mounted medical table.",https://1drv.ms/i/c/e14d2464c52103f1/IQD2sJcGahLeQbICxab4YDRsATqZXB40k4_Sc9MXZqjbGzs,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=3007; gt_activity=kicking; human_iou=0.899; object_iou=1.000,3007
P005,10,bytes-cafe-2019-02-07_0_image_2_packing_000000_000087_H112_O38.mp4,1,14,17,JRDB,bytes-cafe-2019-02-07_0,2,cabinet,bytes-cafe-2019-02-07_0_image_2_packing_000000_000087_H112_O38.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDoNm83s3S2RavcY8GA3ObCAdZaRdbff1VWi41x4YVZPH0,A person in a black jacket with a backpack handles or packs a low cabinet area at a cafe counter.,https://1drv.ms/i/c/e14d2464c52103f1/IQC5G25whoNxTKNos5_DvipXASPFt_2sFZH0qq7C4QpF7yU,hold,normal,large,narrow_corridor,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=45; gt_activity=packing; human_iou=0.000; object_iou=1.000,45
P006,1,warehouse_1_event_04_plasticbox_0001_putting_down_000186_000244.mp4,1,44,4,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_04_plasticbox_0001_putting_down_000186_000244.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDyeA7TBmrASIsCimd5zVa5Ad2lGd438w_1tvES-K30otM,"A person in a dark outfit or purple pants puts down a plastic storage box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcVwf0Ny6oRbmh02EDrjbfARCOmMMngSf_8OG0-0B_DOk,putting_down,strained,small,open_space,none,,,VLM: putting_down; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=230; gt_activity=putting_down; human_iou=0.897; object_iou=0.517,230
P006,2,warehouse_1_event_48_smallbox_0001_putting_down_002409_002455.mp4,5,42,29,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_48_smallbox_0001_putting_down_002409_002455.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAgFgMOXhf5SaeKLrRp2uQbAeTXFWbbYBShI4sTZKauIbE,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCDP5D5UA2tSLT7_YOCfcKOARRxYgumXheYy5iWz3WgKM0,lifting,strained,small,crowded,fall_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=crowded; risk_factor=fall_risk; selected_frame=2443; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2443
P006,3,warehouse_3_event_20_trashcan_0001_lifting_001236_001339.mp4,4,43,70,Hunavsim,Warehouse,3,trashcan_0001,warehouse_3_event_20_trashcan_0001_lifting_001236_001339.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBjZzH5RbxiTqo1eWTCeXT6ARICZBiCJNOES5kvQvOHWJ8,"A worker in a yellow safety vest or a light uniform lifts a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQB1j3hBrOmdTL8D9KHXfMk9AdUN6GkZShDpYI3JzYOF9wk,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1312; gt_activity=lifting; human_iou=0.878; object_iou=0.715,1312
P006,4,office_1_event_16_largebox_0001_lifting_001453_001521.mp4,3,55,148,Hunavsim,Office,1,largebox_0001,office_1_event_16_largebox_0001_lifting_001453_001521.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBFzBES3uAVTJ2mhvo1qvsJAYlZBJNy81dM9qWCabRwAa4,"A person in dark clothing lifts a large cardboard box in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCDYxvckuw4ToSxHLcf0KVlAYhv8HMaD-D45cQYzhAQDRs,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1486; gt_activity=lifting; human_iou=1.000; object_iou=1.000,1486
P006,5,warehouse_3_event_25_tripod_0001_lift_001254_001360.mp4,2,46,72,Hunavsim,Warehouse,3,tripod_0001,warehouse_3_event_25_tripod_0001_lift_001254_001360.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDVikftiPjASryES_--jKUlAaXN7yWX2TQ-B0KXKXWSZ98,"A worker in a yellow safety vest or a light uniform lifts a tripod beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQBdJdRSDjjLTIVVlhP3HeDLAc8e4PRgPwAVK0PxJaublyo,lifting,strained,large,crowded,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=crowded; risk_factor=fall_risk; selected_frame=1306; gt_activity=lift; human_iou=1.000; object_iou=1.000,1306
P006,6,office_1_event_06_largebox_0002_lifting_000648_000685.mp4,2,56,137,Hunavsim,Office,1,largebox_0002,office_1_event_06_largebox_0002_lifting_000648_000685.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDuwrdmceW4RLKLL8IeV3zxAa_V34J_6zEreIFi94Dgt6U,"A person in a light shirt and dark pants lifts a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBaFXwfSsFYQqH_lYkhz8aFAW4s_n9oN_23zc7A-IZCnFI,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=657; gt_activity=lifting; human_iou=1.000; object_iou=1.000,657
P006,7,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,4,71,200,Hunavsim,Office,1,woodchair_0001,office_1_event_151_woodchair_0001_lifting_005725_005798.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDM1raZhd0wTpWSHlrc_ZPAAXtaHp03D-S5Lge8VrXylKs,"A person in a pink or light-colored outfit lifts a wooden chair in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQDCyverZ-ScTbTfD40qMhV4AfGvK0pvbhUjQbOdZCl5BdM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=5762; gt_activity=lifting; human_iou=1.000; object_iou=1.000,5762
P006,8,tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7.mp4,1,41,52,JRDB,tressider-2019-04-26_2,6,machines,tressider-2019-04-26_2_image_6_carrying_000721_000945_H35_O7.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD0NHds_cRvQb3kEhAGQMhKAVWgLFu3QHTlyDYU-UfGgEc,A man in a red shirt and black shorts carries a small white controller-like machine near a cafe entrance.,https://1drv.ms/i/c/e14d2464c52103f1/IQBVABtQ03YwQKcwQiORqv-TAdi3MdOmcZdd_sm0iX24-xU,hold,normal,large,crowded,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=crowded; risk_factor=none; selected_frame=113; gt_activity=carrying; human_iou=0.000; object_iou=0.398,113
P006,9,hospital_1_event_33_plasticbox_0001_kicking_003197_003283.mp4,1,52,127,Hunavsim,Hospital,1,plasticbox_0001,hospital_1_event_33_plasticbox_0001_kicking_003197_003283.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCIU0OPD46pRpxEpMSL-O99ASKAgl2HmOeBU-2GL9V2G7w,"A person in patterned pants or dark clothing kicks a plastic storage box near hospital stairs, blue storage racks, yellow bins, and a wall-mounted medical table.",https://1drv.ms/i/c/e14d2464c52103f1/IQDoVKNYJu3zR6d7BhTu5Mb8AfdqiubP4cJlBBdEI4pwLIs,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=3240; gt_activity=kicking; human_iou=1.000; object_iou=1.000,3240
P006,10,bytes-cafe-2019-02-07_0_image_2_packing_000000_000087_H112_O38.mp4,2,14,17,JRDB,bytes-cafe-2019-02-07_0,2,cabinet,bytes-cafe-2019-02-07_0_image_2_packing_000000_000087_H112_O38.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDoNm83s3S2RavcY8GA3ObCAdZaRdbff1VWi41x4YVZPH0,A person in a black jacket with a backpack handles or packs a low cabinet area at a cafe counter.,https://1drv.ms/i/c/e14d2464c52103f1/IQC5G25whoNxTKNos5_DvipXASPFt_2sFZH0qq7C4QpF7yU,hold,normal,large,narrow_corridor,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=narrow_corridor; risk_factor=none; selected_frame=45; gt_activity=packing; human_iou=0.000; object_iou=1.000,45
P007,1,warehouse_1_event_04_plasticbox_0001_putting_down_000186_000244.mp4,2,44,4,Hunavsim,Warehouse,1,plasticbox_0001,warehouse_1_event_04_plasticbox_0001_putting_down_000186_000244.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDyeA7TBmrASIsCimd5zVa5Ad2lGd438w_1tvES-K30otM,"A person in a dark outfit or purple pants puts down a plastic storage box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcVwf0Ny6oRbmh02EDrjbfARCOmMMngSf_8OG0-0B_DOk,putting_down,strained,small,open_space,none,,,VLM: putting_down; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=230; gt_activity=putting_down; human_iou=0.897; object_iou=0.517,230
P007,2,warehouse_1_event_50_smallbox_0001_putting_down_002470_002485.mp4,1,42,30,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_50_smallbox_0001_putting_down_002470_002485.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAUMJdo6K-mTpxWLWitnx69AaJeP4GkVc3iLkN4MRnkjGs,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQDBL9WOiyo6Ra8KYGWASUAAAb-aOy7U4KpsZOq4MlweD0o,lifting,strained,small,crowded,fall_risk,,,VLM: lifting; human_state=strained; object_property=small; spatial_context=crowded; risk_factor=fall_risk; selected_frame=2481; gt_activity=putting_down; human_iou=1.000; object_iou=0.878,2481
